Actual Price,Predicted Price
1335000.0,1455866.5653065443
275000.0,297834.5653065443
280000.0,373034.5653065443
2000000.0,1886938.5653065443
399995.0,418842.5653065443
564500.0,831802.5653065443
250000.0,500762.5653065443
325000.0,398218.5653065443
448000.0,689466.5653065443
799000.0,602938.5653065443
445000.0,408090.5653065443
1450000.0,694234.5653065443
299000.0,443674.5653065443
440000.0,488042.5653065443
1005000.0,729018.5653065443
345000.0,283354.5653065443
245000.0,343850.5653065443
569950.0,661338.5653065443
998160.0,1063098.5653065443
624800.0,611898.5653065443
249500.0,272138.5653065443
336500.0,327882.5653065443
285000.0,287674.5653065443
695000.0,995002.5653065443
272000.0,235706.5653065443
525000.0,707898.5653065443
452000.0,287098.5653065443
740000.0,701082.5653065443
437000.0,587130.5653065443
295000.0,323554.5653065443
252500.0,397434.5653065443
450000.0,547834.5653065443
840000.0,661946.5653065443
615000.0,644122.5653065443
230000.0,138458.5653065443
386500.0,836186.5653065443
928950.0,826970.5653065443
540000.0,680698.5653065443
545000.0,712730.5653065443
855000.0,686202.5653065443
438400.0,483114.5653065443
330000.0,452378.5653065443
610000.0,907834.5653065443
552500.0,654938.5653065443
525000.0,602026.5653065443
272000.0,280090.5653065443
500000.0,573018.5653065443
715000.0,984858.5653065443
427000.0,454186.5653065443
505000.0,699418.5653065443
715000.0,621427.4246815443
353000.0,376611.7215565443
